:nemesis	:info	:start-partition	:minority-third
1	:ok	:generate	6449741422159384000
2	:invoke	:generate	nil
2	:ok	:generate	2305557966620268500
0	:invoke	:generate	nil
0	:ok	:generate	7729218212650505000
0	:invoke	:generate	nil
0	:ok	:generate	6262544333138126000
1	:invoke	:generate	nil
1	:ok	:generate	3635529191708882000
2	:invoke	:generate	nil
2	:ok	:generate	3182145056429943000
0	:invoke	:generate	nil
0	:ok	:generate	4465920540129240600
0	:invoke	:generate	nil
0	:ok	:generate	6693848456944409000
1	:invoke	:generate	nil
1	:ok	:generate	8420896689543097000
2	:invoke	:generate	nil
2	:ok	:generate	6780398881728556000
0	:invoke	:generate	nil
0	:ok	:generate	6631811741044699000
0	:invoke	:generate	nil
0	:ok	:generate	4040555206436856300
1	:invoke	:generate	nil
1	:ok	:generate	486270124268176960
2	:invoke	:generate	nil
2	:ok	:generate	9181182535829929000
0	:invoke	:generate	nil
0	:ok	:generate	2091943270221801200
0	:invoke	:generate	nil
0	:ok	:generate	1414626605653764000
1	:invoke	:generate	nil
1	:ok	:generate	871687948841999100
2	:invoke	:generate	nil
2	:ok	:generate	637332982495949800
0	:invoke	:generate	nil
0	:ok	:generate	4218744976730803700
0	:invoke	:generate	nil
0	:ok	:generate	3921596627754341400
1	:invoke	:generate	nil
1	:ok	:generate	6614597681746920000
2	:invoke	:generate	nil
2	:ok	:generate	6713370196091769000
0	:invoke	:generate	nil
0	:ok	:generate	3084307008852162000
0	:invoke	:generate	nil
0	:ok	:generate	6752438194079596000
1	:invoke	:generate	nil
1	:ok	:generate	7999234949911034000
2	:invoke	:generate	nil
2	:ok	:generate	5601266616868151000
0	:invoke	:generate	nil
0	:ok	:generate	4211731333582279700
0	:invoke	:generate	nil
0	:ok	:generate	6751536927993171000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	6801065987361914000
2	:ok	:generate	2199003899869046000
0	:invoke	:generate	nil
0	:ok	:generate	1667294363529559300
0	:invoke	:generate	nil
0	:ok	:generate	8819960826805870000
1	:invoke	:generate	nil
1	:ok	:generate	3444260691950416400
2	:invoke	:generate	nil
2	:ok	:generate	2098682486117054200
0	:invoke	:generate	nil
0	:ok	:generate	4398555871397619700
0	:invoke	:generate	nil
0	:ok	:generate	2161017903051949000
1	:invoke	:generate	nil
1	:ok	:generate	4798301132160695000
2	:invoke	:generate	nil
2	:ok	:generate	4809780653089223000
0	:invoke	:generate	nil
0	:ok	:generate	6532671745848398000
0	:invoke	:generate	nil
0	:ok	:generate	1209199177139092500
1	:invoke	:generate	nil
1	:ok	:generate	1125472908946413800
2	:invoke	:generate	nil
2	:ok	:generate	1812117091375662800
0	:invoke	:generate	nil
0	:ok	:generate	229836082162940200
0	:invoke	:generate	nil
0	:ok	:generate	2472165358290920400
1	:invoke	:generate	nil
1	:ok	:generate	8151518287191833000
2	:invoke	:generate	nil
2	:ok	:generate	4111109297513238500
0	:invoke	:generate	nil
0	:ok	:generate	4755879450856039000
0	:invoke	:generate	nil
0	:ok	:generate	3097273620133010400
1	:invoke	:generate	nil
1	:ok	:generate	8481153243222876000
2	:invoke	:generate	nil
2	:ok	:generate	4524070789995583500
0	:invoke	:generate	nil
0	:ok	:generate	8845935776810736000
0	:invoke	:generate	nil
0	:ok	:generate	1466791731484910300
1	:invoke	:generate	nil
1	:ok	:generate	1670161180532623600
2	:invoke	:generate	nil
2	:ok	:generate	5278945542848322000
0	:invoke	:generate	nil
0	:ok	:generate	6311469810889196000
0	:invoke	:generate	nil
0	:ok	:generate	7283402994848951000
1	:invoke	:generate	nil
1	:ok	:generate	6499605197594285000
2	:invoke	:generate	nil
2	:ok	:generate	6072074910047729000
0	:invoke	:generate	nil
0	:ok	:generate	5778546682679428000
0	:invoke	:generate	nil
0	:ok	:generate	6903797509464806000
1	:invoke	:generate	nil
1	:ok	:generate	2527065728029889000
2	:invoke	:generate	nil
2	:ok	:generate	666254624933933800
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4374412675165009000
1	:ok	:generate	5244637272426678000
1	:invoke	:generate	nil
1	:ok	:generate	6678353315573927000
2	:invoke	:generate	nil
2	:ok	:generate	3599796665443073500
0	:invoke	:generate	nil
0	:ok	:generate	5768595016007764000
0	:invoke	:generate	nil
0	:ok	:generate	7930716126852812000
1	:invoke	:generate	nil
1	:ok	:generate	5758041472855165000
2	:invoke	:generate	nil
2	:ok	:generate	414652625391834700
0	:invoke	:generate	nil
0	:ok	:generate	8556284185796668000
0	:invoke	:generate	nil
0	:ok	:generate	3392902230682458600
1	:invoke	:generate	nil
1	:ok	:generate	5767027578632151000
2	:invoke	:generate	nil
2	:ok	:generate	5542099110686975000
0	:invoke	:generate	nil
0	:ok	:generate	5575096516802210000
0	:invoke	:generate	nil
0	:ok	:generate	353186585323912000
1	:invoke	:generate	nil
1	:ok	:generate	8431647937571518000
2	:invoke	:generate	nil
2	:ok	:generate	3842371486055754000
0	:invoke	:generate	nil
0	:ok	:generate	1434834281223707600
0	:invoke	:generate	nil
0	:ok	:generate	8644009567195508000
1	:invoke	:generate	nil
1	:ok	:generate	8254538103636395000
2	:invoke	:generate	nil
2	:ok	:generate	3196991459725494300
0	:invoke	:generate	nil
0	:ok	:generate	3661459105116809700
0	:invoke	:generate	nil
0	:ok	:generate	1020909867520489300
1	:invoke	:generate	nil
1	:ok	:generate	6491159041163761000
2	:invoke	:generate	nil
2	:ok	:generate	2849769101653956600
0	:invoke	:generate	nil
0	:ok	:generate	3390527072758260000
0	:invoke	:generate	nil
0	:ok	:generate	3478002233665161000
1	:invoke	:generate	nil
1	:ok	:generate	4337341579963527000
2	:invoke	:generate	nil
2	:ok	:generate	3069884983141102600
0	:invoke	:generate	nil
0	:ok	:generate	7082169719590167000
0	:invoke	:generate	nil
0	:ok	:generate	2037300265342568700
1	:invoke	:generate	nil
1	:ok	:generate	2967224825379807000
2	:invoke	:generate	nil
2	:ok	:generate	2461115524558038500
0	:invoke	:generate	nil
0	:ok	:generate	1042433583481067900
0	:invoke	:generate	nil
0	:ok	:generate	4114761687485905400
1	:invoke	:generate	nil
1	:ok	:generate	2394879484570207000
2	:invoke	:generate	nil
2	:ok	:generate	1474955519565652200
0	:invoke	:generate	nil
0	:ok	:generate	741574147929280000
0	:invoke	:generate	nil
0	:ok	:generate	4789297185511489000
1	:invoke	:generate	nil
1	:ok	:generate	8774075259678367000
2	:invoke	:generate	nil
2	:ok	:generate	2615091535399021600
0	:invoke	:generate	nil
0	:ok	:generate	1908232533099317500
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5353012754014314000
1	:ok	:generate	2999720494221872000
2	:invoke	:generate	nil
2	:ok	:generate	2565267665216694000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1521892100976761900
1	:ok	:generate	1971746782977590500
1	:invoke	:generate	nil
1	:ok	:generate	1471587204193486300
2	:invoke	:generate	nil
2	:ok	:generate	6812874032813505000
0	:invoke	:generate	nil
0	:ok	:generate	3700163622157180400
0	:invoke	:generate	nil
0	:ok	:generate	3089550294701152000
1	:invoke	:generate	nil
1	:ok	:generate	1083208046707547600
2	:invoke	:generate	nil
2	:ok	:generate	840395936087437700
0	:invoke	:generate	nil
0	:ok	:generate	8243793860543065000
0	:invoke	:generate	nil
0	:ok	:generate	5300301556963010000
1	:invoke	:generate	nil
1	:ok	:generate	5590252983755079000
2	:invoke	:generate	nil
2	:ok	:generate	3083469195098841000
0	:invoke	:generate	nil
0	:ok	:generate	6224829475186439000
0	:invoke	:generate	nil
0	:ok	:generate	3312220214446812700
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	4858190795889610000
2	:ok	:generate	1130957506810545800
0	:invoke	:generate	nil
0	:ok	:generate	4490131638876056000
0	:invoke	:generate	nil
0	:ok	:generate	5924138696596702000
1	:invoke	:generate	nil
1	:ok	:generate	5553498467971864000
2	:invoke	:generate	nil
2	:ok	:generate	43484974394839430
0	:invoke	:generate	nil
0	:ok	:generate	3274600821410252300
0	:invoke	:generate	nil
0	:ok	:generate	8018732644360830000
1	:invoke	:generate	nil
1	:ok	:generate	5393242948174995000
2	:invoke	:generate	nil
2	:ok	:generate	7823630256558937000
0	:invoke	:generate	nil
0	:ok	:generate	5337541785465724000
0	:invoke	:generate	nil
0	:ok	:generate	4374833378043303000
1	:invoke	:generate	nil
1	:ok	:generate	8438689267526637000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	5393434198439543000
0	:ok	:generate	3779370739453532000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7185916000678175000
1	:ok	:generate	3687276400204946000
2	:invoke	:generate	nil
2	:ok	:generate	1068601598665128600
0	:invoke	:generate	nil
0	:ok	:generate	8448367908594695000
0	:invoke	:generate	nil
0	:ok	:generate	3009580864127250400
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5259313493766224000
2	:ok	:generate	6841560535972922000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8872651057399119000
1	:ok	:generate	8404395836012520000
1	:invoke	:generate	nil
1	:ok	:generate	6202267906081275000
2	:invoke	:generate	nil
2	:ok	:generate	4932498713617931000
0	:invoke	:generate	nil
0	:ok	:generate	8325320427019957000
0	:invoke	:generate	nil
0	:ok	:generate	8098744199658893000
1	:invoke	:generate	nil
1	:ok	:generate	6113674778516187000
2	:invoke	:generate	nil
2	:ok	:generate	7653448695060771000
0	:invoke	:generate	nil
0	:ok	:generate	2171656137301462500
0	:invoke	:generate	nil
0	:ok	:generate	7990877093978314000
1	:invoke	:generate	nil
1	:ok	:generate	3634350292244755500
2	:invoke	:generate	nil
2	:ok	:generate	1579524551764209200
0	:invoke	:generate	nil
0	:ok	:generate	5069665073024339000
0	:invoke	:generate	nil
0	:ok	:generate	3424525383402124300
1	:invoke	:generate	nil
1	:ok	:generate	3999123907016509400
2	:invoke	:generate	nil
2	:ok	:generate	2142711457215549700
0	:invoke	:generate	nil
0	:ok	:generate	6932986586769004000
0	:invoke	:generate	nil
0	:ok	:generate	5149278046818048000
1	:invoke	:generate	nil
1	:ok	:generate	2268519623010262000
2	:invoke	:generate	nil
2	:ok	:generate	1384855894889625000
0	:invoke	:generate	nil
0	:ok	:generate	4926395387709757000
0	:invoke	:generate	nil
0	:ok	:generate	4368757606780741000
1	:invoke	:generate	nil
1	:ok	:generate	1624829644487035400
2	:invoke	:generate	nil
2	:ok	:generate	4371150471548523500
0	:invoke	:generate	nil
0	:ok	:generate	5409979805022531000
0	:invoke	:generate	nil
0	:ok	:generate	6597070995528609000
1	:invoke	:generate	nil
1	:ok	:generate	5903870414700027000
2	:invoke	:generate	nil
2	:ok	:generate	4001827640547358000
0	:invoke	:generate	nil
0	:ok	:generate	173877025788328480
0	:invoke	:generate	nil
0	:ok	:generate	4656581974324342000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7686395259390854000
2	:ok	:generate	509948145609666900
0	:invoke	:generate	nil
0	:ok	:generate	405333052628478500
0	:invoke	:generate	nil
0	:ok	:generate	7584218331197397000
1	:invoke	:generate	nil
1	:ok	:generate	7472120542870901000
2	:invoke	:generate	nil
2	:ok	:generate	2386535247474457600
0	:invoke	:generate	nil
0	:ok	:generate	9110513214683410000
0	:invoke	:generate	nil
0	:ok	:generate	6099580015282429000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	3360255426621806000
2	:ok	:generate	3512429625563012000
0	:invoke	:generate	nil
0	:ok	:generate	3001012221704656000
0	:invoke	:generate	nil
0	:ok	:generate	8375126084187110000
1	:invoke	:generate	nil
1	:ok	:generate	5339452563802250000
2	:invoke	:generate	nil
2	:ok	:generate	5288810988324435000
0	:invoke	:generate	nil
0	:ok	:generate	3614839300173277000
0	:invoke	:generate	nil
0	:ok	:generate	8659134081148878000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	1470356027950770400
2	:ok	:generate	7126677166426692000
0	:invoke	:generate	nil
0	:ok	:generate	7455120950146792000
0	:invoke	:generate	nil
0	:ok	:generate	6920015844581585000
1	:invoke	:generate	nil
1	:ok	:generate	1185021084905911600
2	:invoke	:generate	nil
2	:ok	:generate	5879529793609637000
0	:invoke	:generate	nil
0	:ok	:generate	7876753389691513000
0	:invoke	:generate	nil
0	:ok	:generate	4104876420959282000
1	:invoke	:generate	nil
1	:ok	:generate	417748681898555140
2	:invoke	:generate	nil
2	:ok	:generate	3769500281317428700
0	:invoke	:generate	nil
0	:ok	:generate	1470935992083666000
0	:invoke	:generate	nil
0	:ok	:generate	8418846841433848000
1	:invoke	:generate	nil
1	:ok	:generate	4011529391778526000
2	:invoke	:generate	nil
2	:ok	:generate	6532712021094070000
0	:invoke	:generate	nil
0	:ok	:generate	4586201891615697400
0	:invoke	:generate	nil
0	:ok	:generate	590716768669397100
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7985196333033525000
2	:ok	:generate	5199969038924455000
0	:invoke	:generate	nil
0	:ok	:generate	3223559084113663500
0	:invoke	:generate	nil
0	:ok	:generate	6841292061214696000
1	:invoke	:generate	nil
1	:ok	:generate	5240777105090928000
2	:invoke	:generate	nil
2	:ok	:generate	4391903019831305700
0	:invoke	:generate	nil
0	:ok	:generate	2972073735479661000
0	:invoke	:generate	nil
0	:ok	:generate	3813233787465136600
1	:invoke	:generate	nil
1	:ok	:generate	2176199778074344400
2	:invoke	:generate	nil
2	:ok	:generate	1108144375809514500
0	:invoke	:generate	nil
0	:ok	:generate	2912144899529670000
0	:invoke	:generate	nil
0	:ok	:generate	7582578773947784000
1	:invoke	:generate	nil
1	:ok	:generate	5718716210792551000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	4039110973043802600
0	:ok	:generate	739422800430481300
0	:invoke	:generate	nil
0	:ok	:generate	5486517409050492000
1	:invoke	:generate	nil
1	:ok	:generate	4935825109975561000
2	:invoke	:generate	nil
2	:ok	:generate	1109642667776559600
0	:invoke	:generate	nil
0	:ok	:generate	2081054789947942100
0	:invoke	:generate	nil
0	:ok	:generate	3183971125111899600
1	:invoke	:generate	nil
1	:ok	:generate	8237022688603480000
2	:invoke	:generate	nil
2	:ok	:generate	4078102171493039000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6124653264262958000
1	:ok	:generate	803835064631446700
1	:invoke	:generate	nil
1	:ok	:generate	1288402856063682800
2	:invoke	:generate	nil
2	:ok	:generate	3038786071113075700
0	:invoke	:generate	nil
0	:ok	:generate	7302820502460866000
0	:invoke	:generate	nil
0	:ok	:generate	7407241685306464000
1	:invoke	:generate	nil
1	:ok	:generate	5308770515523229000
2	:invoke	:generate	nil
2	:ok	:generate	4272952437339013600
0	:invoke	:generate	nil
0	:ok	:generate	2428868041607782400
0	:invoke	:generate	nil
0	:ok	:generate	3549009339856610000
1	:invoke	:generate	nil
1	:ok	:generate	7903160118192783000
2	:invoke	:generate	nil
2	:ok	:generate	472433684605835840
0	:invoke	:generate	nil
0	:ok	:generate	1106612193863875100
0	:invoke	:generate	nil
0	:ok	:generate	303899896805370200
1	:invoke	:generate	nil
1	:ok	:generate	1102191319426279800
2	:invoke	:generate	nil
2	:ok	:generate	9219343218827945000
0	:invoke	:generate	nil
0	:ok	:generate	1622241945090171400
0	:invoke	:generate	nil
0	:ok	:generate	6122184960340651000
1	:invoke	:generate	nil
1	:ok	:generate	2728390755522356700
2	:invoke	:generate	nil
2	:ok	:generate	5812745866160074000
0	:invoke	:generate	nil
0	:ok	:generate	4111578572926607400
0	:invoke	:generate	nil
0	:ok	:generate	1881312285516541200
1	:invoke	:generate	nil
1	:ok	:generate	5470769531108858000
2	:invoke	:generate	nil
2	:ok	:generate	5064742417945640000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8679815223039389000
1	:ok	:generate	4709845055592243000
1	:invoke	:generate	nil
1	:ok	:generate	860817059746553600
2	:invoke	:generate	nil
2	:ok	:generate	263155264484350370
0	:invoke	:generate	nil
0	:ok	:generate	8688341457995295000
0	:invoke	:generate	nil
0	:ok	:generate	20576286326082544
1	:invoke	:generate	nil
1	:ok	:generate	5914718478690690000
2	:invoke	:generate	nil
2	:ok	:generate	1970048122527255300
0	:invoke	:generate	nil
0	:ok	:generate	6637684814163958000
0	:invoke	:generate	nil
0	:ok	:generate	694110543493108100
1	:invoke	:generate	nil
1	:ok	:generate	4586741250118925000
2	:invoke	:generate	nil
2	:ok	:generate	4539385370352765400
0	:invoke	:generate	nil
0	:ok	:generate	678628904183379800
0	:invoke	:generate	nil
0	:ok	:generate	4520881657925316600
1	:invoke	:generate	nil
1	:ok	:generate	6240748320979015000
2	:invoke	:generate	nil
2	:ok	:generate	6818449017933418000
0	:invoke	:generate	nil
0	:ok	:generate	8402148578245530000
0	:invoke	:generate	nil
0	:ok	:generate	7897726081133993000
1	:invoke	:generate	nil
1	:ok	:generate	6354953636615018000
2	:invoke	:generate	nil
2	:ok	:generate	5559591098180394000
0	:invoke	:generate	nil
0	:ok	:generate	1697844813914648800
0	:invoke	:generate	nil
0	:ok	:generate	3804948969368068000
1	:invoke	:generate	nil
1	:ok	:generate	1967731258309891600
2	:invoke	:generate	nil
2	:ok	:generate	6056506485638211000
0	:invoke	:generate	nil
0	:ok	:generate	1332422576288764400
0	:invoke	:generate	nil
0	:ok	:generate	1092172633694250400
1	:invoke	:generate	nil
1	:ok	:generate	1552784109264052000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	536362708384346430
0	:ok	:generate	8099889117086994000
0	:invoke	:generate	nil
0	:ok	:generate	1606310618714305800
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	7149584345062987000
2	:ok	:generate	343093910721895000
0	:invoke	:generate	nil
0	:ok	:generate	5324011398212081000
0	:invoke	:generate	nil
0	:ok	:generate	5483690906436438000
1	:invoke	:generate	nil
1	:ok	:generate	5813478268045500000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	6153294163421998000
0	:ok	:generate	8340712965790400000
0	:invoke	:generate	nil
0	:ok	:generate	7675251892002790000
1	:invoke	:generate	nil
1	:ok	:generate	378818060775537400
2	:invoke	:generate	nil
2	:ok	:generate	5552933518693154000
0	:invoke	:generate	nil
0	:ok	:generate	7340855304682501000
0	:invoke	:generate	nil
0	:ok	:generate	2816387849266290000
1	:invoke	:generate	nil
1	:ok	:generate	2806890919890031600
2	:invoke	:generate	nil
2	:ok	:generate	6348018288170010000
0	:invoke	:generate	nil
0	:ok	:generate	4665981431138104000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	9176556872672009000
1	:ok	:generate	386367903387452860
2	:invoke	:generate	nil
2	:ok	:generate	3575541523889288000
0	:invoke	:generate	nil
0	:ok	:generate	7821048213976209000
0	:invoke	:generate	nil
0	:ok	:generate	3507030003780341000
1	:invoke	:generate	nil
1	:ok	:generate	6308320944817988000
2	:invoke	:generate	nil
2	:ok	:generate	7776693437449159000
0	:invoke	:generate	nil
0	:ok	:generate	4914371781182460000
0	:invoke	:generate	nil
0	:ok	:generate	5404233582454525000
1	:invoke	:generate	nil
1	:ok	:generate	252882855824546000
2	:invoke	:generate	nil
2	:ok	:generate	1207498616031253800
0	:invoke	:generate	nil
0	:ok	:generate	4534644155026120000
0	:invoke	:generate	nil
0	:ok	:generate	5415252878746001000
1	:invoke	:generate	nil
1	:ok	:generate	658685717492362900
2	:invoke	:generate	nil
2	:ok	:generate	2788902678300188700
0	:invoke	:generate	nil
0	:ok	:generate	4591608987646572000
0	:invoke	:generate	nil
0	:ok	:generate	1890918893828756500
1	:invoke	:generate	nil
1	:ok	:generate	8258585873962976000
2	:invoke	:generate	nil
2	:ok	:generate	9147914941137913000
0	:invoke	:generate	nil
